,SK_ID_CURR
270600,413658
170513,297620
94208,209394
235029,372245
68332,179247
94436,209647
142457,265177
72763,184378
33120,138379
200858,332826
236552,373991
276125,419983
260783,401793
2486,102900
153083,277439
170910,298069
291018,437126
92903,207874
41323,147846
235764,373082
297522,444688
116294,234863
111240,229062
290517,436574
187217,317031
124971,244930
65742,176233
207184,340144
130372,251210
241400,379549
205989,338763
97080,212694
15351,117917
108500,225857
82626,195826
265378,407360
261784,403040
92005,206844
244277,382735
100346,216491
210195,343587
90238,204764
192898,323697
193608,324511
36414,142171
42281,148944
185597,315151
20809,124250
303758,451940
144194,267189
267244,409637
115212,233607
21125,124617
265831,407936
133950,255353
22012,125639
193827,324763
191833,322440
63490,173628
235113,372338
76420,188616
205120,337775
165995,292436
226824,362737
234832,372024
167655,294351
160576,286145
243785,382220
167367,294021
294044,440660
27201,131613
123687,243446
243825,382261
306060,454602
194461,325490
208352,341500
247637,386544
238740,376544
215354,349533
231960,368677
250564,389925
215762,350003
158798,284099
201732,333848
305388,453820
213088,346937
13804,116087
211160,344699
174270,301957
304281,452539
152932,277252
89414,203811
260830,401848
146705,270093
182856,311938
100324,216464
257287,397740
72863,184492
208465,341626
228298,364440
169004,295887
248731,387762
69827,181003
295072,441847
277288,421312
301220,448971
7509,108755
135658,257344
135639,257322
302742,450748
121516,240877
298872,446240
75061,187051
291053,437170
286622,431968
284263,429203
296411,443413
294545,441237
267029,409376
15377,117947
217840,352388
211676,345296
177155,305294
259206,399975
8171,109526
45679,152914
145377,268575
194392,325409
47058,154505
31151,136151
257280,397732
195338,326504
87693,201791
141194,263700
238892,376724
271963,415297
154725,279349
183776,313011
188533,318583
180698,309413
142714,265482
268777,411476
149504,273334
296040,442984
243533,381931
32678,137873
23106,126889
148661,272361
106261,223286
179861,308432
210457,343878
180880,309625
307216,455924
102648,219156
305451,453889
240590,378621
107015,224157
135320,256949
223437,358793
5386,106304
129063,249704
102004,218424
57081,166162
278372,422511
206595,339463
190702,321115
130750,251651
131903,252982
114366,232628
138398,260486
60278,169891
231157,367738
149192,272970
211345,344914
70281,181525
148873,272604
122296,241791
270056,412981
206957,339882
55835,164689
29646,134421
62389,172344
289713,435641
188265,318262
186838,316601
238548,376262
154284,278811
90472,205034
270995,414151
155170,279871
306613,455242
266820,409122
171986,299316
280973,425545
177946,306221
247427,386324
97658,213395
138915,261076
123648,243402
304577,452877
106590,223671
187113,316913
109338,226810
118089,236934
1604,101882
271087,414263
288908,434703
270533,413560
232724,369546
12384,114436
102897,219442
106854,223970
132158,253279
226374,362205
237421,375005
182871,311958
56912,165964
239191,377031
161284,286973
211591,345197
60025,169596
129756,250497
81840,194905
283777,428642
205725,338461
242405,380612
29381,134119
139816,262127
62253,172198
188558,318610
125919,246019
267291,409685
288033,433676
276449,420374
82922,196173
28771,133431
168533,295353
236263,373663
277711,421756
217881,352437
178337,306655
234662,371830
11734,113677
188273,318277
46046,153351
265733,407812
2527,102948
148907,272644
87884,202019
95886,211317
229657,365998
77219,189537
270211,413165
252061,391656
207936,341011
263588,405189
91096,205784
51934,160145
126571,246790
229675,366019
102729,219252
52012,160238
65024,175406
77845,190249
300391,448015
230519,367011
117380,236119
88983,203316
232642,369456
13528,115764
275469,419245
242557,380768
54266,162871
93455,208526
225459,361144
235491,372770
224152,359622
4492,105256
60646,170322
279198,423437
203866,336350
140413,262822
282943,427733
55914,164784
119517,238594
50106,158011
90186,204706
156339,281224
168384,295184
220762,355741
52735,161087
155552,280307
44123,151111
133671,255032
58975,168358
104387,221144
18428,121497
223329,358668
127547,247926
124654,244565
103165,219745
265085,406995
156804,281747
63346,173461
249809,389040
103003,219560
46557,153936
133266,254559
267697,410157
178263,306573
197171,328609
255805,396003
96478,212005
268422,411058
9969,111600
66160,176735
1611,101890
265469,407467
96038,211496
226938,362867
298515,445827
222232,357434
23215,127013
83156,196449
267007,409354
43919,150859
12532,114605
30408,135292
278186,422317
93148,208163
186238,315904
199389,331158
260569,401554
157451,282513
132409,253573
121412,240763
252413,392065
16438,119172
212799,346600
168353,295144
113006,231068
187517,317380
295132,441916
52053,160283
226258,362064
54623,163292
234126,371199
303014,451061
66236,176817
59949,169506
198438,330076
40215,146585
225517,361215
235821,373151
138379,260463
112349,230324
106970,224105
238434,376140
277111,421131
186791,316545
38569,144672
66573,177201
205504,338213
272661,416086
286680,432040
130594,251473
117962,236786
233356,370290
8444,109836
72828,184451
15269,117828
205492,338197
273288,416776
223326,358665
114879,233209
173887,301517
30860,135824
44258,151269
184135,313434
85854,199624
14969,117475
155707,280495
159067,284403
253744,393608
214956,349078
35875,141556
111108,228908
240352,378380
127096,247395
132494,253673
218097,352679
29877,134684
3461,104039
257144,397572
173431,300980
267954,410481
99526,215546
155040,279710
176021,303968
89281,203658
171260,298477
2210,102593
88135,202317
239422,377270
158232,283436
152040,276225
39114,145297
184977,314426
134105,255529
198815,330509
300721,448395
119934,239073
238086,375734
65632,176117
152349,276582
5950,106969
303595,451751
28829,133499
104843,221661
103632,220276
72890,184523
303011,451058
275350,419094
251113,390562
24283,128248
161875,287658
250360,389686
307467,456207
30414,135298
30322,135191
289671,435595
48759,156467
197391,328859
163441,289470
203795,336266
299314,446756
298840,446202
152464,276714
259851,400707
69153,180204
185427,314946
15772,118410
307460,456199
114382,232646
75579,187645
184756,314158
172859,300313
274891,418617
91950,206780
261735,402989
132092,253199
31972,137082
250651,390020
264006,405720
119369,238420
36976,142836
49835,157689
71641,183080
102861,219401
76946,189221
277354,421388
178035,306318
179370,307853
98045,213833
238004,375650
282951,427742
74166,186008
41191,147688
122438,241954
21910,125526
95533,210917
143504,266401
277859,421914
143046,265855
256892,397285
133818,255200
240667,378700
27570,132046
33697,139038
48056,155658
266361,408575
2040,102390
262501,403896
141773,264383
20334,123725
1060,101231
301487,449280
122178,241652
36961,142817
7784,109078
263607,405214
167584,294269
131901,252978
257043,397449
287015,432439
101494,217837
279606,423925
65726,176216
22354,126019
85801,199561
225818,361553
249436,388601
231586,368240
264726,406559
7390,108614
298543,445867
200085,331951
101641,218011
187562,317430
218307,352920
221948,357107
182258,311245
68252,179144
159142,284486
98674,214574
260749,401756
250950,390371
166196,292679
258139,398723
21286,124800
119773,238890
12424,114481
32013,137125
136016,257766
122689,242247
195085,326221
45452,152644
139734,262028
250532,389889
288090,433739
190351,320701
296997,444088
174921,302706
110035,227620
144895,268011
294516,441203
39066,145243
223679,359077
200530,332457
31467,136506
255952,396171
142793,265568
140940,263409
126831,247088
71684,183130
303259,451356
216682,351067
10602,112352
298691,446036
80453,193267
94951,210257
105424,222330
190422,320786
276178,420037
10892,112678
238495,376201
195240,326390
306543,455157
151879,276045
287981,433612
201470,333540
71721,183171
99419,215427
176773,304847
219570,354369
282665,427402
132625,253822
127163,247469
134883,256451
252287,391912
294274,440925
186895,316662
84264,197756
206858,339764
302526,450495
38089,144108
67209,177943
210639,344098
244141,382594
45525,152726
149599,273440
172092,299438
10048,111693
300753,448434
208101,341202
28348,132946
39319,145535
185115,314578
110983,228750
192988,323798
211415,344993
67063,177766
300282,447885
32809,138024
288998,434811
125454,245484
230054,366468
76002,188139
46229,153557
2222,102607
132902,254147
264896,406749
83385,196711
166034,292487
192306,322993
67590,178381
59727,169234
262872,404383
280288,424707
111941,229866
237096,374621
62965,173037
282913,427702
51597,159747
19224,122430
103959,220651
201915,334054
77272,189598
31938,137044
61285,171070
137747,259745
110763,228495
158138,283329
47996,155588
116964,235631
215101,349243
68551,179504
257939,398498
253689,393547
60177,169778
297157,444270
20714,124144
265010,406884
36638,142436
227451,363461
266604,408861
306790,455447
258806,399507
61114,170873
167980,294719
305251,453658
213458,347352
292433,438774
115300,233710
93778,208892
59502,168975
81711,194756
153891,278354
136908,258793
117179,235888
252876,392606
76641,188873
47299,154771
127680,248081
297947,445186
285633,430809
66799,177461
263556,405156
32228,137367
44368,151400
73403,185111
241132,379216
147124,270584
100339,216484
67986,178841
1796,102102
131180,252146
223270,358602
255984,396207
13822,116109
274752,418430
35804,141468
173344,300877
51,100059
131498,252509
288471,434193
107363,224564
231033,367599
276361,420231
51219,159308
303272,451371
129595,250308
272363,415782
121114,240422
119200,238216
171639,298924
193914,324862
18123,121139
142941,265735
255513,395657
193698,324613
142608,265360
78699,191230
59527,169002
40888,147349
159182,284538
17164,120022
39704,145969
134868,256435
184075,313362
274993,418725
12680,114781
94983,210292
61228,171007
197120,328550
257453,397929
277021,421041
199281,331035
276053,419907
222872,358146
271546,414804
180748,309469
18202,121233
258877,399588
77114,189417
176135,304099
188002,317941
134350,255828
72144,183668
268951,411678
57759,166939
75205,187218
40720,147159
79923,192648
259891,400751
85342,199018
292506,438860
292006,438283
154244,278763
209366,342655
223891,359318
236948,374451
41532,148086
230794,367324
59376,168825
54763,163449
246706,385503
298652,445992
17082,119925
279046,423282
147576,271115
259669,400503
233163,370066
276987,421006
221378,356443
166163,292638
269311,412103
84767,198347
84962,198567
210594,344040
166144,292615
12245,114279
11757,113705
184678,314065
55524,164341
255041,395113
275433,419209
205780,338522
261989,403258
20357,123749
251922,391493
285868,431085
267810,410291
135583,257257
103874,220555
131779,252836
157225,282251
30655,135577
224690,360243
189624,319862
245008,383585
20456,123861
82539,195721
115167,233552
135372,257009
160997,286636
43870,150800
72146,183670
167939,294672
105093,221949
138963,261135
75512,187569
197110,328534
6017,107044
111950,229875
289544,435445
50953,159004
296081,443027
186385,316076
165135,291429
170932,298094
51476,159608
69441,180538
104941,221776
186014,315639
153182,277558
265788,407883
7284,108484
100790,217021
202664,334935
224183,359655
264867,406716
250485,389834
97293,212949
219633,354443
125178,245166
34612,140108
131669,252707
93561,208648
242702,380951
105111,221970
29350,134084
167814,294525
154533,279112
165418,291761
70154,181386
116268,234835
179968,308557
151533,275649
288430,434137
54331,162943
84125,197583
224765,360335
94155,209332
37194,143083
218567,353220
224109,359570
288686,434441
227188,363152
113795,231975
297444,444600
121997,241442
213643,347561
94405,209613
154525,279099
240509,378539
234819,372010
175773,303683
190615,321017
89214,203583
197966,329527
32817,138033
76473,188680
138025,260067
21116,124608
105638,222575
263491,405078
287339,432838
234050,371107
12746,114861
137077,258985
127597,247983
51208,159296
253647,393498
99070,215025
148561,272251
302773,450787
7760,109053
45549,152753
267494,409911
214980,349106
198347,329973
134795,256349
294527,441216
79374,192016
4931,105772
74391,186271
85646,199388
38263,144308
101542,217895
133468,254795
206347,339171
212965,346785
98250,214071
13936,116249
51640,159797
167157,293776
109182,226628
31524,136564
176327,304315
154116,278620
89269,203644
232797,369630
17972,120960
56653,165655
15698,118316
39751,146036
73458,185173
137997,260036
140409,262816
156886,281838
21368,124896
20588,124006
58256,167532
89028,203372
114339,232600
300421,448052
305519,453973
132781,254005
30658,135581
120744,239992
154939,279594
17779,120730
71224,182608
237460,375054
204579,337169
286534,431864
158792,284090
216765,351161
122393,241902
133114,254386
111150,228959
190565,320956
276919,420938
69759,180927
153487,277910
287257,432743
174393,302099
36931,142780
94587,209829
31197,136199
194383,325400
48312,155949
131517,252532
31703,136772
64400,174680
249018,388093
303327,451435
285986,431220
214221,348238
30486,135381
290192,436189
43459,150314
170974,298145
282315,426963
71021,182370
81262,194222
187137,316944
151522,275636
253920,393814
225149,360786
166356,292860
120186,239370
177448,305635
89158,203519
197222,328667
152670,276946
200691,332637
205371,338057
152376,276611
93929,209070
90363,204910
205073,337726
35604,141234
177408,305592
259420,400220
48252,155880
106750,223857
214170,348174
159376,284759
306845,455508
210302,343708
285893,431117
173164,300671
178394,306720
72313,183861
273673,417199
